
# Surface 0 of 1 surfaces

# Curve title: "file matrix nonuniform"

# Contour 0, label:      8.5
 1.28642  2.0339  2.5 
 1.2898  2.00053  2.5 
 1.29388  1.96638  2.5 
 1.29528  1.95763  2.5 
 1.29796  1.94344  2.5 
 1.30204  1.92989  2.5 
 1.30612  1.92571  2.5 
 1.3102  1.93336  2.5 
 1.31429  1.95618  2.5 
 1.31444  1.95763  2.5 
 1.31837  2.01554  2.5 
 1.31919  2.0339  2.5 
 1.3212  2.11017  2.5 
 1.32214  2.18644  2.5 
 1.32238  2.26271  2.5 
 1.32216  2.33898  2.5 
 1.32162  2.41525  2.5 
 1.32086  2.49153  2.5 
 1.31995  2.5678  2.5 
 1.31893  2.64407  2.5 
 1.31837  2.68217  2.5 
 1.31774  2.72034  2.5 
 1.31643  2.79661  2.5 
 1.31509  2.87288  2.5 
 1.31429  2.91739  2.5 
 1.31364  2.94915  2.5 
 1.31207  3.02542  2.5 
 1.31052  3.10169  2.5 
 1.3102  3.11704  2.5 
 1.30877  3.17797  2.5 
 1.30702  3.25424  2.5 
 1.30612  3.29347  2.5 
 1.30514  3.33051  2.5 
 1.30314  3.40678  2.5 
 1.30204  3.45001  2.5 
 1.30103  3.48305  2.5 
 1.29875  3.55932  2.5 
 1.29796  3.58635  2.5 
 1.29617  3.63559  2.5 
 1.29388  3.70084  2.5 
 1.29336  3.71186  2.5 
 1.28992  3.78814  2.5 
 1.2898  3.7909  2.5 
 1.28571  3.85313  2.5 
 1.28416  3.86441  2.5 
 1.28163  3.88352  2.5 
 1.27755  3.87672  2.5 


# Contour 7, label:      1.5
 1.28163  3.51361  1.5 
 1.27812  3.48305  1.5 
 1.27755  3.47741  1.5 
 1.27462  3.40678  1.5 
 1.27347  3.37383  1.5 
 1.27253  3.33051  1.5 
 1.27114  3.25424  1.5 
 1.27006  3.17797  1.5 
 1.26939  3.11403  1.5 
 1.26929  3.10169  1.5 
 1.26889  3.02542  1.5 
 1.26871  2.94915  1.5 
 1.26874  2.87288  1.5 
 1.26899  2.79661  1.5 
 1.26939  2.73265  1.5 
 1.26948  2.72034  1.5 
 1.27033  2.64407  1.5 
 1.27146  2.5678  1.5 
 1.27285  2.49153  1.5 
 1.27347  2.4645  1.5 
 1.27476  2.41525  1.5 
 1.2771  2.33898  1.5 
 1.27755  2.32659  1.5 
 1.28024  2.26271  1.5 
 1.28163  2.23407  1.5 
 1.28433  2.18644  1.5 
 1.28571  2.16549  1.5 
 1.2898  2.11347  1.5 
 1.29014  2.11017  1.5 
 1.29388  2.07954  1.5 
 1.29796  2.05641  1.5 
 1.30204  2.0467  1.5 
 1.30612  2.05521  1.5 
 1.3102  2.08928  1.5 
 1.31153  2.11017  1.5 
 1.31424  2.18644  1.5 
 1.31429  2.18919  1.5 
 1.31517  2.26271  1.5 
 1.3154  2.33898  1.5 
 1.31515  2.41525  1.5 
 1.31459  2.49153  1.5 
 1.31429  2.52062  1.5 
 1.31372  2.5678  1.5 
 1.31261  2.64407  1.5 
 1.31138  2.72034  1.5 
 1.3102  2.78947  1.5 
 1.31006  2.79661  1.5 
 1.30845  2.87288  1.5 
 1.30682  2.94915  1.5 
 1.30612  2.98144  1.5 
 1.30499  3.02542  1.5 
 1.30303  3.10169  1.5 
 1.30204  3.14026  1.5 
 1.30086  3.17797  1.5 
 1.29851  3.25424  1.5 
 1.29796  3.27247  1.5 
 1.29569  3.33051  1.5 
 1.29388  3.37848  1.5 
 1.29237  3.40678  1.5 
 1.2898  3.45679  1.5 
 1.28748  3.48305  1.5 
 1.28571  3.50376  1.5 
 1.28163  3.51361  1.5 


# Contour 8, label:      0.5
 1.28163  3.02631  0.5 
 1.2816  3.02542  0.5 
 1.27983  2.94915  0.5 
 1.27881  2.87288  0.5 
 1.27842  2.79661  0.5 
 1.27858  2.72034  0.5 
 1.27922  2.64407  0.5 
 1.2803  2.5678  0.5 
 1.28163  2.49891  0.5 
 1.28182  2.49153  0.5 
 1.28433  2.41525  0.5 
 1.28571  2.3803  0.5 
 1.28789  2.33898  0.5 
 1.2898  2.30849  0.5 
 1.29388  2.26411  0.5 
 1.29426  2.26271  0.5 
 1.29796  2.25151  0.5 
 1.30049  2.26271  0.5 
 1.30204  2.27539  0.5 
 1.30443  2.33898  0.5 
 1.30539  2.41525  0.5 
 1.30529  2.49153  0.5 
 1.30459  2.5678  0.5 
 1.30352  2.64407  0.5 
 1.30223  2.72034  0.5 
 1.30204  2.72969  0.5 
 1.30032  2.79661  0.5 
 1.29831  2.87288  0.5 
 1.29796  2.88534  0.5 
 1.29548  2.94915  0.5 
 1.29388  2.991  0.5 
 1.29169  3.02542  0.5 
 1.2898  3.05581  0.5 
 1.28571  3.0741  0.5 
 1.28163  3.02631  0.5 

